lineNumber,colorGrade,leafGrade,stapleCode
5723,31,3,34
5724,31,3,34
5725,31,3,34
5726,31,3,34
5727,31,2,34
5728,31,2,35
5729,31,3,36
5730,31,4,36
5731,31,3,35
5732,31,3,35
5733,31,4,34
5734,31,4,35
5735,31,4,35
5736,31,3,35
5737,31,3,35
5738,31,3,35
5739,31,4,35
5740,31,3,35
5741,31,3,34
5742,31,3,35
5743,31,3,35
5744,31,3,34
5745,31,3,35
5746,31,3,34
5747,31,3,34
5748,31,3,34
5749,31,3,33
5750,31,3,34
5751,31,3,35
5752,31,2,34
5753,31,3,35
5754,31,3,35
5755,31,3,34
5756,31,3,35
5757,31,3,34
5758,31,3,34
5759,31,3,35
5760,31,3,34
5761,31,3,35
5762,31,3,34
5763,31,3,34
5764,31,3,35
5765,31,3,35
5766,31,3,35
5767,31,3,34
5768,31,3,34
5769,31,3,34
5770,31,3,35
5771,31,3,35
5772,31,4,35
5773,31,4,36
5774,31,3,36
5775,31,4,35
5776,31,3,35
5777,31,4,35
5778,31,4,35
5779,31,4,36
5780,31,4,35
5781,31,3,35
5782,31,3,36
5783,31,3,36
5784,31,3,36
5785,31,4,35
5786,31,3,34
5787,31,3,35
5788,31,3,34
5789,31,3,35
5790,31,3,34
5791,31,3,35
5792,31,3,35
5793,31,3,35
5794,31,2,35
5795,31,3,35
5796,31,3,35
5797,31,3,35
5798,31,3,35
5799,31,3,35
5800,31,3,34
5801,31,3,33
5802,31,4,33
5803,31,3,34
5804,31,3,34
5805,31,4,33
5806,31,4,34
5807,31,4,34
5808,31,4,34
5809,31,4,34
5810,31,4,33
5811,31,4,34
5812,31,4,33
5813,31,4,34
5814,31,4,33
5815,31,4,34
5816,31,3,34
5817,31,3,34
5818,31,3,33
5819,31,3,34
5820,31,3,33
5821,31,3,34
5822,31,4,34
5823,31,3,34
5824,31,3,34
5825,31,3,34
5826,31,4,34
5827,31,3,33
5828,31,3,34
5829,31,4,34
5830,41,3,34
5831,31,4,34
5832,31,4,34
5833,31,4,34
5834,31,4,34
5835,31,3,34
5836,31,4,33
5837,31,4,33
5838,31,3,34
5839,31,4,33
5840,31,3,34
5841,31,3,34
5842,31,3,34
5843,31,3,33
5844,31,4,33
5845,31,4,34
5846,31,4,34
5847,31,4,33
5848,31,3,33
5849,31,4,34
5850,31,3,34
5851,31,3,34
5852,31,3,34
5853,31,4,34
5854,31,3,34
5855,31,3,34
5856,31,3,34
5857,31,3,34
5858,31,3,34
5859,31,3,35
5860,31,3,34
5861,31,3,35
5862,31,3,35
5863,31,3,34
5864,31,3,34
5865,31,3,35
5866,31,3,34
5867,31,3,34
5868,31,4,34
5869,31,3,34
5870,31,4,34
5871,31,4,34
5872,31,4,34
5873,31,4,34
5874,31,3,33
5875,31,4,33
5876,31,4,34
5877,31,4,33
5878,31,3,33
5879,31,4,33
5880,31,4,33
5881,31,4,33
5882,31,4,33
5883,31,3,33
5884,31,3,34
5885,31,3,34
5886,31,3,33
5887,31,4,34
5888,31,4,33
5889,31,4,34
5890,31,4,34
5891,31,3,34
5892,31,4,34
5893,31,4,33
5894,31,3,34
5895,31,3,33
5896,31,4,33
5897,31,4,33
5898,31,3,34
5899,31,3,34
5900,31,3,33
5901,31,4,32
5902,31,4,33
5903,31,4,33
5904,31,3,33
5905,31,3,33
5906,31,4,33
5907,31,4,33
5908,31,4,33
5909,41,3,34
5910,31,3,34
5911,31,3,33
5912,31,3,33
5913,31,4,33
5914,31,4,34
5915,31,3,33
5916,31,4,32
5917,31,5,34
5918,41,5,33
5919,41,5,33
5920,41,5,33
5921,31,5,34
5922,41,4,33
5923,31,4,34
5924,31,4,33
5925,31,4,33
5926,31,4,34
5927,31,4,33
5928,31,5,33
5929,31,4,34
5930,31,5,34
5931,31,4,33
5932,31,4,34
5933,31,4,33
5934,31,3,34
5935,31,4,33
5936,31,4,34
5937,31,4,34
5938,31,4,34
5939,31,4,34
5940,31,4,34
5941,31,4,34
5942,31,4,34
5943,31,4,34
5944,31,4,33
5945,31,4,34
5946,31,3,34
5947,31,4,34
5948,31,4,34
5949,31,4,33
5950,21,4,35
5951,31,4,34
5952,31,4,34
5953,31,4,34
5954,31,4,33
5955,31,3,34
5956,31,4,33
5957,31,4,33
5958,31,3,33
5959,31,3,33
5960,31,4,33
5961,31,4,33
5962,31,4,33
5963,31,4,33
5964,31,4,34
5965,31,3,34
5966,31,4,35
5967,31,4,35
5968,31,3,35
5969,31,3,35
5970,31,3,35
5971,31,3,35
5972,31,3,35
5973,31,3,34
5974,31,3,34
5975,31,3,34
5976,31,3,34
5977,31,3,34
5978,31,4,35
5979,31,4,35
5980,31,4,35
5981,31,4,35
5982,31,4,35
5983,31,3,35
5984,31,4,34
5985,31,3,34
5986,31,4,34
5987,31,4,34
5988,31,4,35
5989,31,4,35
5990,31,4,34
5991,31,4,34
5992,31,4,35
5993,31,3,35
5994,31,4,34
5995,31,4,34
5996,31,4,35
5997,31,4,35
5998,31,4,34
5999,31,4,35
6000,31,3,35
6001,31,3,33
6002,31,4,35
6003,31,4,35
6004,31,4,35
6005,31,4,35
6006,31,3,34
6007,31,4,34
6008,31,4,34
6009,31,4,34
6010,31,4,34
6011,31,4,34
6012,31,4,34
6013,31,4,34
6014,31,4,33
6015,31,4,34
6016,31,4,34
6017,31,4,35
6018,31,4,34
6019,31,4,33
6020,31,4,34
6021,31,4,33
6022,31,3,34
6023,31,3,34
6024,31,3,36
6025,31,3,35
6026,31,3,35
6027,31,3,34
6028,31,3,34
6029,31,4,34
6030,31,3,36
6031,31,3,33
6032,31,3,34
6033,31,4,35
6034,31,3,34
6035,31,3,35
6036,41,4,36
6037,41,4,36
6038,41,6,35
6039,41,4,34
6040,41,5,35
6041,41,5,34
6042,41,5,35
6043,41,5,35
6044,41,5,34
6045,41,5,33
6046,41,6,35
6047,41,6,34
6048,41,6,35
6049,41,6,34
6050,41,6,35
6051,41,6,34
6052,41,4,35
6053,41,5,34
6054,41,4,34
6055,41,3,36
6056,41,4,34
6057,41,4,36
6058,41,4,36
6059,31,4,36
6060,31,4,35
6061,31,3,35
6062,41,3,36
6063,31,3,35
6064,31,4,35
6065,31,3,35
6066,31,3,35
6067,31,4,35
6068,31,4,36
6069,31,3,35
6070,31,3,35
6071,31,3,35
6072,31,4,36
6073,31,4,35
6074,31,3,34
6075,31,3,36
6076,31,4,35
6077,31,4,36
6078,31,4,35
6079,31,3,35
6080,31,4,36
6081,41,4,35
6082,41,4,36
6083,41,5,35
6084,41,4,36
6085,41,5,36
6086,41,5,36
6087,41,4,36
6088,41,5,36
6089,41,4,37
6090,41,3,36
6091,41,4,37
6092,41,5,37
6093,41,4,37
6094,41,4,36
6095,41,4,34
6096,41,3,34
6097,41,4,33
6098,41,4,33
6099,41,4,33
6100,41,4,34
6101,41,4,33
6102,41,4,35
6103,51,4,36
6104,41,4,37
6105,51,4,36
6106,41,4,37
6107,51,3,37
6108,41,4,37
6109,51,4,36
6110,51,4,37
6111,51,4,36
6112,41,5,36
6113,41,4,35
6114,41,4,33
6115,41,4,33
6116,41,4,34
6117,41,4,33
6118,41,4,34
6119,51,5,37
6120,41,4,38
6121,41,4,37
6122,41,4,36
6123,41,4,35
6124,41,5,36
6125,41,4,34
6126,41,5,36
6127,41,4,33
6128,41,4,36
6129,41,4,36
6130,41,4,36
6131,41,4,36
6132,41,4,36
6133,41,5,36
6134,41,4,36
6135,41,5,36
6136,41,6,35
6137,41,6,35
6138,41,6,34
6139,41,6,35
6140,41,5,34
6141,41,6,34
6142,41,6,35
6143,41,5,34
6144,41,5,34
6145,41,6,34
6146,41,5,34
6147,41,5,35
6148,41,7,34
6149,41,6,34
6150,41,6,34
6151,41,6,34
6152,41,6,35
6153,41,5,34
6154,41,5,35
6155,41,6,34
6156,41,5,34
6157,41,5,34
6158,41,5,35
6159,41,6,35
6160,41,5,36
6161,41,6,35
6162,41,5,35
6163,41,4,36
6164,41,4,37
6165,41,5,36
6166,41,4,35
6167,51,4,36
6168,41,3,36
6169,41,4,36
6170,41,4,36
6171,41,4,36
6172,41,3,36
6173,41,4,35
6174,41,4,36
6175,41,3,36
6176,41,4,37
6177,41,4,37
6178,41,4,36
6179,41,3,36
6180,41,5,37
6181,51,4,36
6182,51,4,36
6183,41,4,37
6184,41,4,36
6185,41,4,35
6186,41,4,36
6187,41,4,36
6188,41,4,36
6189,41,5,36
6190,41,4,36
6191,41,4,36
6192,41,4,37
6193,41,5,36
6194,31,4,36
6195,41,5,36
6196,31,4,37
6197,41,4,36
6198,41,4,36
6199,31,4,36
6200,41,4,36
6201,31,4,36
6202,31,4,36
6203,31,4,36
6204,31,5,36
6205,41,4,37
6206,41,4,36
6207,41,4,36
6208,31,3,36
6209,31,3,35
6210,31,3,36
6211,31,3,35
6212,31,3,36
6213,31,4,35
6214,31,4,36
6215,31,4,36
6216,31,3,36
6217,31,3,35
6218,31,3,35
6219,31,3,35
6220,31,3,35
6221,31,4,35
6222,31,3,35
6223,31,3,35
6224,31,3,35
6225,31,3,35
6226,31,3,36
6227,31,3,35
6228,31,3,35
6229,31,3,34
6230,31,3,35
6231,31,3,35
6232,31,3,34
6233,31,3,35
6234,31,3,34
6235,31,3,35
6236,31,4,35
6237,31,3,35
6238,31,3,34
6239,31,3,35
6240,31,4,35
6241,31,3,35
6242,31,3,35
6243,31,3,34
6244,31,4,35
6245,31,4,35
6246,31,3,34
6247,31,4,34
6248,31,3,34
6249,31,3,35
6250,31,3,34
6251,31,4,35
6252,31,4,35
6253,31,3,34
6254,31,3,35
6255,31,3,35
6256,31,2,34
6257,31,2,34
6258,31,3,34
6259,31,3,34
6260,31,3,35
6261,31,3,34
6262,31,3,35
6263,31,2,34
6264,31,3,35
6265,31,3,35
6266,31,3,35
6267,31,3,34
6268,31,3,35
6269,31,3,36
6270,31,3,35
6271,31,3,34
6272,31,3,35
6273,31,3,35
6274,31,3,35
6275,31,4,35
6276,31,3,35
6277,31,3,35
6278,31,3,35
6279,31,3,36
6280,31,3,35
6281,31,3,35
6282,31,3,35
6283,41,4,36
6284,41,4,36
6285,41,4,36
6286,41,4,36
6287,41,3,36
6288,41,4,36
6289,41,3,37
6290,41,4,36
6291,41,4,36
6292,41,4,37
6293,41,3,36
6294,41,4,36
6295,41,4,36
6296,41,4,36
6297,41,3,37
6298,41,3,36
6299,41,4,36
6300,41,4,35
6301,41,5,35
6302,41,5,33
6303,41,5,35
6304,41,4,35
6305,41,5,35
6306,41,5,35
6307,51,4,36
6308,41,4,37
6309,51,3,37
6310,41,3,36
6311,41,3,36
6312,51,4,36
6313,41,4,36
6314,51,3,37
6315,41,3,37
6316,41,4,36
6317,41,4,37
6318,41,3,37
6319,51,4,36
6320,51,5,36
6321,51,5,35
6322,51,5,36
6323,51,5,36
6324,41,5,36
6325,41,4,36
6326,41,5,35
6327,41,5,36
6328,41,4,36
6329,41,4,36
6330,41,5,35
6331,41,5,36
6332,41,5,35
6333,41,5,35
6334,41,4,35
6335,41,4,34
6336,41,4,35
6337,41,5,35
6338,41,4,36
6339,41,4,36
6340,41,4,37
6341,41,5,35
6342,41,5,35
6343,41,5,36
6344,41,4,37
6345,41,5,36
6346,51,5,36
6347,41,4,36
6348,41,4,36
6349,41,4,36
6350,41,4,36
6351,41,5,36
6352,41,5,35
6353,41,4,36
6354,41,3,35
6355,41,5,35
6356,41,5,35
6357,41,5,36
6358,41,4,36
6359,41,4,35
6360,41,4,35
6361,41,5,35
6362,41,5,35
6363,41,4,35
6364,41,4,36
6365,41,4,36
6366,41,5,36
6367,41,4,35
6368,41,4,35
6369,41,4,35
6370,41,4,36
6371,41,4,35
6372,41,4,36
6373,41,5,36
6374,41,4,36
6375,31,3,37
6376,31,4,36
6377,41,4,35
6378,41,4,36
6379,41,4,36
6380,41,4,36
6381,41,4,35
6382,41,4,36
6383,41,5,36
6384,41,4,36
6385,41,4,37
6386,41,4,36
6387,41,4,36
6388,41,4,36
6389,41,4,37
6390,41,5,35
6391,41,4,35
6392,41,3,35
6393,41,5,35
6394,41,4,34
6395,41,4,36
6396,41,3,35
6397,41,4,35
6398,41,5,35
6399,41,4,36
6400,41,4,36
6401,41,4,36
6402,41,5,36
6403,41,5,35
6404,41,5,36
6405,41,4,36
6406,41,4,35
6407,41,5,35
6408,41,4,35
6409,41,4,36
6410,41,4,36
6411,41,4,36
6412,41,5,36
6413,41,4,36
6414,41,5,34
6415,41,5,36
6416,41,4,36
6417,41,5,35
6418,41,5,34
6419,41,5,35
6420,41,5,35
6421,41,5,35
6422,41,5,35
6423,41,5,35
6424,41,5,35
6425,41,5,35
6426,41,5,36
6427,41,5,36
6428,41,5,35
6429,41,5,35
6430,41,5,35
6431,41,5,35
6432,41,5,36
6433,41,5,34
6434,41,5,35
6435,41,5,36
6436,41,6,36
6437,41,5,36
6438,41,5,36
6439,41,5,36
6440,41,5,35
6441,41,5,35
6442,41,5,35
6443,41,5,36
6444,41,5,35
6445,41,5,35
6446,41,5,35
6447,41,5,35
6448,41,5,35
6449,41,5,34
6450,41,5,35
6451,41,5,35
6452,41,5,35
6453,41,6,35
6454,41,5,35
6455,41,5,36
6456,41,5,35
6457,41,4,36
6458,41,5,36
6459,41,4,36
6460,41,4,36
6461,41,4,36
6462,41,5,35
6463,41,4,36
6464,41,5,35
6465,41,5,35
6466,41,5,35
6467,41,4,35
6468,41,4,34
6469,41,4,35
6470,41,5,35
6471,41,5,35
6472,41,5,34
6473,41,5,35
6474,41,5,35
6475,41,5,35
6476,41,3,34
6477,41,3,35
6478,41,3,35
6479,41,5,35
6480,41,5,35
6481,51,6,35
6482,41,5,35
6483,41,5,34
6484,41,5,35
6485,41,5,33
6486,41,5,35
6487,51,6,34
6488,41,5,35
6489,51,5,35
6490,51,6,35
6491,41,5,34
6492,41,5,35
6493,41,5,34
6494,41,5,34
6495,41,5,34
6496,41,5,34
6497,41,5,34
6498,41,5,34
6499,41,5,34
6500,41,5,35
6501,41,5,35
6502,41,5,34
6503,41,5,35
6504,41,5,34
6505,51,6,34
6506,41,5,35
6507,51,5,34
6508,51,6,33
6509,51,6,34
6510,41,5,34
6511,41,5,34
6512,41,6,33
6513,41,5,34
6514,41,4,34
6515,41,5,33
6516,41,5,34
6517,41,5,33
6518,51,6,34
6519,51,5,34
6520,51,5,33
6521,51,5,34
6522,41,5,34
6523,41,5,34
6524,51,6,34
6525,41,5,34
6526,51,5,33
6527,41,5,34
6528,51,4,33
6529,51,5,34
6530,51,4,33
6531,51,5,34
6532,51,5,34
6533,51,5,34
6534,51,5,34
6535,51,5,33
6536,51,5,33
6537,51,5,34
6538,51,5,33
6539,51,5,33
6540,51,5,34
6541,51,4,33
6542,51,5,34
6543,51,4,33
6544,51,4,34
6545,51,5,33
6546,51,5,34
6547,51,5,33
6548,51,5,33
6549,51,5,33
6550,51,5,34
6551,51,5,34
6552,51,5,33
6553,51,4,35
6554,41,4,36
6555,41,4,36
6556,41,4,35
6557,41,4,35
6558,41,4,35
6559,41,4,35
6560,41,5,35
6561,41,5,34
6562,41,5,36
6563,41,4,35
6564,41,4,35
6565,51,5,35
6566,41,4,35
6567,41,4,36
6568,51,4,35
6569,41,4,36
6570,51,4,35
6571,41,4,35
6572,51,5,35
6573,51,5,34
6574,51,5,34
6575,51,5,35
6576,51,4,35
6577,51,5,35
6578,51,5,34
6579,51,6,35
6580,51,4,34
6581,51,5,34
6582,41,5,35
6583,51,5,35
6584,51,5,35
6585,51,4,34
6586,51,4,33
6587,51,5,35
6588,51,5,35
6589,51,5,34
6590,51,5,34
6591,41,5,34
6592,51,6,34
6593,51,5,35
6594,51,5,35
6595,51,6,35
6596,51,5,34
6597,51,6,33
6598,41,5,34
6599,41,5,33
6600,51,5,34
6601,51,5,35
6602,51,5,35
6603,41,5,34
6604,41,4,36
6605,41,4,36
6606,41,4,35
6607,51,4,35
6608,41,4,36
6609,41,4,35
6610,41,4,35
6611,41,4,35
6612,41,5,35
6613,41,4,36
6614,41,4,36
6615,41,5,34
6616,41,4,35
6617,41,4,35
6618,41,5,35
6619,41,5,35
6620,41,4,36
6621,41,3,35
6622,41,3,35
6623,41,4,35
6624,41,3,35
6625,41,4,35
6626,41,3,34
6627,41,3,34
6628,41,4,36
6629,41,3,35
6630,41,3,35
6631,41,4,36
6632,51,4,35
6633,41,3,35
6634,41,2,34
6635,41,3,34
6636,41,2,35
6637,41,2,35
6638,41,3,35
6639,41,3,34
6640,41,3,35
6641,41,3,35
6642,41,3,34
6643,41,3,36
6644,41,3,35
6645,41,3,34
6646,41,3,35
6647,41,3,35
6648,41,3,35
6649,41,2,35
6650,41,3,35
6651,51,5,36
6652,51,5,35
6653,51,5,36
6654,41,4,36
6655,51,4,36
6656,51,5,35
6657,41,5,36
6658,51,4,36
6659,51,4,35
6660,41,4,36
6661,41,5,36
6662,41,4,35
6663,41,5,35
6664,51,4,37
6665,41,4,36
6666,51,4,35
6667,51,4,35
6668,41,3,35
6669,41,4,35
6670,41,4,35
6671,51,4,35
6672,41,4,35
6673,41,4,35
6674,51,4,35
6675,41,3,35
6676,41,4,35
6677,41,3,35
6678,41,4,36
6679,41,3,35
6680,41,3,35
6681,41,3,34
6682,41,3,33
6683,41,3,34
6684,41,3,34
6685,41,3,34
6686,41,3,34
6687,41,3,35
6688,41,4,35
6689,41,3,34
6690,41,4,35
6691,41,3,34
6692,41,4,35
6693,51,4,35
6694,41,4,35
6695,41,4,34
6696,41,3,34
6697,41,3,34
6698,51,4,35
6699,41,3,34
6700,41,3,34
6701,41,3,35
6702,41,3,35
6703,41,2,35
6704,41,3,35
6705,41,3,35
6706,41,3,34
6707,41,2,34
6708,41,3,34
6709,41,3,35
6710,41,3,35
6711,41,4,34
6712,51,3,34
6713,51,4,35
6714,51,5,34
6715,51,5,34
6716,51,5,34
6717,51,5,35
6718,51,5,33
6719,51,4,34
6720,51,4,33
6721,51,4,33
6722,51,4,33
6723,51,4,33
6724,51,4,34
6725,51,4,33
6726,51,4,33
6727,51,4,34
6728,51,5,33
6729,51,5,33
6730,51,5,34
6731,51,4,34
6732,51,5,33
6733,51,4,34
6734,51,4,33
6735,51,5,33
6736,51,5,34
6737,51,4,33
6738,51,4,34
6739,51,5,33
6740,51,5,33
6741,51,5,33
6742,51,5,34
6743,51,5,33
6744,51,5,33
6745,51,5,34
6746,51,5,33
6747,51,5,34
6748,51,5,33
6749,51,5,33
6750,51,5,33
6751,51,5,32
6752,51,5,36
6753,51,5,34
6754,51,6,34
6755,51,6,35
6756,51,5,34
6757,41,3,34
6758,41,3,34
6759,41,3,34
6760,41,3,34
6761,41,2,35
6762,41,3,35
6763,41,3,34
6764,41,3,34
6765,41,3,34
6766,41,3,34
6767,41,3,34
6768,41,3,34
6769,41,3,34
6770,41,3,34
6771,51,4,33
6772,51,4,34
6773,41,5,35
6774,51,5,34
6775,41,5,34
6776,41,4,36
6777,41,4,35
6778,51,5,35
6779,51,4,34
6780,51,4,35
6781,51,4,34
6782,51,5,34
6783,41,5,35
6784,51,5,35
6785,51,4,35
6786,51,5,35
6787,51,5,35
6788,51,4,35
6789,51,5,34
6790,51,5,34
6791,51,5,34
6792,51,5,34
6793,51,4,35
6794,51,6,34
6795,51,5,35
6796,51,5,34
6797,51,6,34
6798,51,5,35
6799,51,4,35
6800,41,5,34
6801,51,5,35
6802,51,5,34
6803,51,5,35
6804,41,4,35
6805,51,4,35
6806,51,4,35
6807,41,5,35
6808,41,4,35
6809,31,3,35
6810,31,3,36
6811,31,3,35
6812,31,3,36
6813,41,3,36
6814,31,4,36
6815,31,3,36
6816,31,3,36
6817,31,3,36
6818,31,4,37
6819,31,3,36
6820,31,3,36
6821,31,3,36
6822,31,3,37
6823,31,3,36
6824,31,3,36
6825,31,3,36
6826,31,3,36
6827,31,3,36
6828,31,3,36
6829,31,3,36
6830,31,3,36
6831,31,3,36
6832,31,3,36
6833,31,3,36
6834,31,3,36
6835,31,3,36
6836,31,3,37
6837,31,3,34
6838,31,3,36
6839,31,3,37
6840,31,3,36
6841,31,3,35
6842,31,3,35
6843,31,3,35
6844,31,3,36
6845,31,3,36
6846,31,3,36
6847,31,3,36
6848,31,3,36
6849,31,3,36
6850,31,3,36
6851,31,3,36
6852,31,3,37
6853,31,3,36
6854,31,3,36
6855,31,3,36
6856,31,3,36
6857,31,3,37
6858,31,3,37
6859,31,3,36
6860,31,4,36
6861,31,3,37
6862,31,3,36
6863,31,3,36
6864,31,3,36
6865,31,3,36
6866,31,3,36
6867,31,3,37
6868,31,3,36
6869,31,3,36
6870,31,3,36
6871,31,3,37
6872,31,3,36
6873,31,3,37
6874,41,4,37
6875,41,4,36
6876,41,4,36
6877,41,4,36
6878,41,4,37
6879,31,4,37
6880,31,4,37
6881,31,4,37
6882,41,4,36
6883,41,4,37
6884,41,4,37
6885,31,4,37
6886,31,4,37
6887,31,4,37
6888,31,4,38
6889,31,4,37
6890,31,4,38
6891,31,5,36
6892,31,4,37
6893,31,5,37
6894,31,4,37
6895,31,4,37
6896,31,4,37
6897,31,3,37
6898,31,4,37
6899,31,4,37
6900,31,4,38
6901,31,4,37
6902,31,4,37
6903,31,4,37
6904,31,3,37
6905,31,4,37
6906,31,3,37
6907,31,3,36
6908,31,3,37
6909,31,3,36
6910,31,3,37
6911,31,3,36
6912,31,3,37
6913,31,4,37
6914,31,4,37
6915,31,3,37
6916,31,3,36
6917,31,3,37
6918,31,3,36
6919,31,3,36
6920,31,3,37
6921,31,3,36
6922,31,3,36
6923,31,3,36
6924,31,3,36
6925,31,3,36
6926,31,3,36
6927,31,3,36
6928,31,3,36
6929,31,3,36
6930,31,3,36
6931,31,3,36
6932,31,3,36
6933,31,3,36
6934,31,3,37
6935,31,3,36
6936,31,3,36
6937,31,3,36
6938,31,3,35
6939,31,3,35
6940,31,3,35
6941,31,3,36
6942,31,3,36
6943,31,2,35
6944,31,3,36
6945,31,3,35
6946,31,2,35
6947,31,3,36
6948,31,3,36
6949,31,3,36
6950,41,3,35
6951,41,5,35
6952,41,4,37
6953,41,4,36
6954,41,3,36
6955,41,4,35
6956,41,5,35
6957,31,4,37
6958,41,5,35
6959,41,4,35
6960,41,4,37
6961,41,4,35
6962,31,4,37
6963,31,4,36
6964,31,4,35
6965,31,4,37
6966,31,4,34
6967,31,4,34
6968,31,4,33
6969,31,4,34
6970,31,4,34
6971,31,4,33
6972,31,4,34
6973,31,4,34
6974,31,3,34
6975,31,4,34
6976,31,4,34
6977,31,4,34
6978,31,4,35
6979,31,4,34
6980,31,4,34
6981,31,4,33
6982,31,4,33
6983,31,4,34
6984,31,4,36
6985,31,4,36
6986,31,5,35
6987,31,4,34
6988,31,4,34
6989,31,4,34
6990,31,3,34
6991,31,3,33
6992,31,4,33
6993,31,3,34
6994,31,4,33
6995,31,4,35
6996,31,4,33
6997,31,4,34
6998,31,4,34
6999,31,4,33
7000,31,4,33
7001,31,4,33
7002,31,3,34
7003,31,4,34
7004,31,3,33
7005,31,4,34
7006,31,4,33
7007,31,3,33
7008,31,3,35
7009,31,3,33
7010,31,4,33
7011,31,3,33
7012,31,4,32
7013,31,3,33
7014,31,5,34
7015,31,4,34
7016,31,4,33
7017,31,4,33
7018,31,3,33
7019,31,3,34
7020,31,3,34
7021,31,3,33
7022,31,3,34
7023,31,3,33
7024,31,3,33
7025,31,3,34
7026,31,3,33
7027,31,3,33
7028,31,3,33
7029,31,3,33
7030,31,3,33
7031,31,3,33
7032,31,4,33
7033,31,4,34
7034,31,4,34
7035,31,4,34
7036,31,5,34
7037,31,4,34
7038,31,4,33
7039,31,4,34
7040,31,4,33
7041,31,4,34
7042,31,3,34
7043,31,3,34
7044,31,3,34
7045,31,3,34
7046,31,5,34
7047,31,4,33
7048,31,4,34
7049,31,3,33
7050,31,4,33
7051,31,4,35
7052,31,3,34
7053,31,4,33
7054,31,4,34
7055,31,4,35
7056,31,4,35
7057,41,4,37
7058,41,4,36
7059,41,4,34
7060,41,4,36
7061,41,5,35
7062,41,5,36
7063,41,5,35
7064,41,5,33
7065,31,3,34
7066,31,3,34
7067,31,4,34
7068,31,4,34
7069,31,3,33
7070,31,3,33
7071,31,4,36
7072,31,4,34
7073,31,3,34
7074,31,4,33
7075,31,4,34
7076,31,4,33
7077,31,3,34
7078,31,4,32
7079,31,4,34
7080,31,4,33
7081,31,4,33
7082,31,4,34
7083,31,4,33
7084,31,4,33
7085,31,4,34
7086,31,3,34
7087,31,4,33
7088,31,3,33
7089,31,4,34
7090,31,4,34
7091,31,4,34
7092,31,4,34
7093,31,4,34
7094,31,4,34
7095,31,4,33
7096,31,3,34
7097,31,4,33
7098,31,4,34
7099,31,3,33
7100,31,3,34
7101,31,3,33
7102,31,4,33
7103,31,3,34
7104,31,3,33
7105,31,3,33
7106,31,3,34
7107,31,4,36
7108,31,3,37
7109,31,4,37
7110,31,4,36
7111,31,4,37
7112,31,5,37
7113,31,5,37
7114,41,4,35
7115,41,4,36
7116,41,4,36
7117,41,5,35
7118,41,5,35
7119,41,4,35
7120,41,4,35
7121,41,5,35
7122,41,4,36
7123,31,4,37
7124,31,4,37
7125,31,4,36
7126,31,3,37
7127,41,4,34
7128,41,4,35
7129,31,4,35
7130,31,4,35
7131,31,3,34
7132,41,4,33
7133,41,4,33
7134,31,4,34
7135,41,4,35
7136,41,4,37
7137,41,4,37
7138,41,4,37
7139,41,4,37
7140,41,4,37
7141,41,4,37
7142,41,4,36
7143,31,4,36
7144,41,4,37
7145,31,4,37
7146,41,4,37
7147,31,4,36
7148,41,4,37
7149,41,4,37
7150,41,4,37
7151,41,4,37
7152,41,4,37
7153,43,3,37
7154,43,4,38
7155,41,4,37
7156,41,4,37
7157,41,4,37
7158,41,4,36
7159,41,4,37
7160,31,4,37
7161,31,4,37
7162,31,4,37
7163,41,4,36
7164,41,3,38
7165,31,4,38
7166,41,4,37
7167,41,4,37
7168,41,4,37
7169,41,4,36
7170,41,4,37
7171,41,4,36
7172,41,4,36
7173,41,4,37
7174,41,4,37
7175,41,4,37
7176,41,4,37
7177,41,4,36
7178,41,4,37
7179,41,4,36
7180,41,4,36
7181,41,4,37
7182,41,4,37
7183,41,4,36
7184,41,4,37
7185,41,4,36
7186,41,4,36
7187,31,4,36
7188,41,3,36
7189,41,4,35
7190,31,3,34
7191,41,3,35
7192,41,4,35
7193,41,4,35
7194,41,5,34
7195,41,4,35
7196,41,4,34
7197,41,4,34
7198,41,5,35
7199,31,4,35
7200,31,5,35
7201,31,5,35
7202,31,4,35
7203,31,4,35
7204,31,4,35
7205,31,4,36
7206,41,4,35
7207,31,4,36
7208,41,3,36
7209,41,4,35
7210,41,5,35
7211,41,5,35
7212,31,5,35
7213,31,4,34
7214,41,5,34
7215,31,5,35
7216,41,5,35
7217,41,4,35
7218,41,4,35
7219,41,4,36
7220,41,5,35
7221,41,4,35
7222,41,4,35
7223,41,5,36
7224,41,4,35
7225,41,4,35
7226,41,5,35
7227,41,5,36
7228,41,5,36
7229,41,5,35
7230,41,5,36
7231,41,4,35
7232,41,4,34
7233,41,4,34
7234,31,4,35
7235,41,4,34
7236,41,4,35
7237,31,4,35
7238,41,4,35
7239,31,4,36
7240,31,4,35
7241,41,4,35
7242,41,4,35
7243,41,4,34
7244,31,4,35
7245,31,4,36
7246,31,3,35
7247,41,4,37
7248,41,5,35
7249,41,5,36
7250,41,5,35
7251,41,5,35
7252,41,5,35
7253,41,5,36
7254,41,4,36
7255,41,4,35
7256,41,5,36
7257,41,4,36
7258,41,5,36
7259,41,5,36
7260,41,5,34
7261,41,5,35
7262,41,5,35
7263,41,6,36
7264,41,6,34
7265,41,5,35
7266,41,6,35
7267,41,5,35
7268,41,5,35
7269,41,5,35
7270,31,5,35
7271,41,5,35
7272,41,5,35
7273,41,4,36
7274,41,5,35
